type,term_days,date,time,volume_mln,rate_wavg,settlement,volume_bln
Репо,364,2022-09-12,11:39,100000.0,8.2501,S2,100.0
Репо,364,2022-10-10,11:31,100000.0,7.7501,S2,100.0
Репо,28,2022-10-10,13:27,100000.0,7.6002,S2,100.0
Репо,371,2022-11-07,11:43,100000.0,7.751,S2,100.0
Репо,28,2022-11-07,13:50,1391999.8,7.6,S2,1391.9998
Репо,35,2022-12-05,13:31,1000000.0,7.6,S2,1000.0
Репо,371,2022-12-05,11:31,100000.0,7.7501,S2,100.0
Репо,35,2023-01-09,13:31,1500000.0,7.6047,S2,1500.0
Репо,371,2023-01-09,11:27,100000.0,7.75,S2,100.0
Репо,364,2023-02-13,11:36,100000.0,7.75,S2,100.0
Репо,35,2023-02-13,13:29,1000000.0,7.6,S2,1000.0
Репо,364,2023-03-20,11:27,100000.0,7.75,S2,100.0
Репо,28,2023-03-20,13:29,1000000.0,7.6,S2,1000.0
Репо,364,2023-04-17,11:27,100000.0,7.75,S2,100.0
Репо,28,2023-04-17,13:31,851475.6,7.6,S2,851.4756
Репо,364,2023-05-15,11:33,100000.0,7.75,S2,100.0
Репо,35,2023-05-15,13:43,500000.0,7.6,S2,500.0
Репо,28,2023-06-19,13:31,300000.0,7.6,S2,300.0
Репо,364,2023-06-19,11:29,100000.0,7.75,S2,100.0
Репо,364,2023-07-17,13:28,100000.0,7.75,S2,100.0
Репо,28,2023-07-17,13:28,100000.0,7.66,S2,100.0
Репо,28,2023-08-14,13:30,100000.0,8.6923,S2,100.0
Репо,364,2023-09-11,11:25,0.0,,S2,0.0
Репо,28,2023-09-11,13:39,100000.0,12.2601,S2,100.0
Репо,35,2023-10-09,13:28,100000.0,13.1507,S2,100.0
Репо,364,2023-10-09,11:30,0.0,,S2,0.0
Репо,28,2023-11-13,13:59,100000.0,15.1612,S2,100.0
Репо,35,2023-12-11,13:36,100000.0,15.15,S2,100.0
Репо,21,2024-11-25,13:59,51010.0,21.5235,S2,51.01
Репо,21,2024-12-02,13:15,0.0,,S2,0.0
Репо,35,2024-12-09,13:31,850000.0,21.1001,S2,850.0
Репо,35,2024-12-16,13:30,319514.9,21.1498,S2,319.5149
Репо,35,2024-12-23,16:45,208980.2,21.1011,S2,208.98020000000002
Репо,21,2025-01-13,13:30,850000.0,21.1,S2,850.0
Репо,21,2025-01-20,13:32,300000.0,21.21,S2,300.0
Репо,21,2025-01-27,13:35,200000.0,21.16,S2,200.0
Репо,21,2025-02-03,14:10,550000.0,21.1,S2,550.0
Репо,21,2025-02-10,13:35,200000.0,21.101,S2,200.0
Репо,21,2025-02-17,13:30,100000.0,21.11,S2,100.0
Репо,21,2025-02-24,13:29,250000.0,21.31,S2,250.0
Репо,21,2025-03-03,13:31,100000.0,21.5001,S2,100.0
Репо,4,2025-03-27,11:32,1500000.0,21.2404,S0,1500.0
Репо,2,2025-04-07,11:48,810000.0,21.4357,S0,810.0
Репо,7,2025-04-15,13:30,1770000.0,21.243,S1,1770.0
Репо,7,2025-04-22,13:26,900000.0,21.2682,S1,900.0
Репо,7,2025-04-29,13:28,200000.0,21.3071,S1,200.0
Репо,7,2025-05-06,13:29,880000.0,21.1519,S1,880.0
Репо,7,2025-05-13,13:28,1040000.0,21.1499,S1,1040.0
Репо,7,2025-05-20,13:30,866203.2,21.2553,S1,866.2031999999999
Репо,7,2025-05-27,13:30,200000.0,21.2831,S1,200.0
Репо,7,2025-06-03,13:32,620000.0,21.2077,S1,620.0
Репо,7,2025-06-10,13:35,920000.0,20.2095,S1,920.0
Репо,7,2025-06-17,13:29,1020000.0,20.2298,S1,1020.0
Репо,7,2025-06-24,13:33,1090000.0,20.2312,S1,1090.0
Репо,7,2025-07-01,13:26,1020000.0,20.2415,S1,1020.0
Репо,7,2025-07-08,13:38,1010000.0,20.2391,S1,1010.0
Репо,7,2025-07-15,13:26,706379.9,20.0193,S1,706.3799
Репо,7,2025-07-22,13:27,685544.8,20.002,S1,685.5448
Репо,7,2025-07-29,13:32,2160000.0,18.6072,S1,2160.0
Репо,7,2025-08-05,13:29,1600000.0,18.3029,S1,1600.0
Репо,7,2025-08-12,13:32,500000.0,18.4893,S1,500.0
Репо,7,2025-08-19,13:32,310000.0,18.2385,S1,310.0
Репо,7,2025-08-26,13:33,450000.0,18.1799,S1,450.0
Репо,7,2025-09-02,13:30,560000.0,18.1566,S1,560.0
Репо,7,2025-09-09,13:26,747044.5,18.0318,S1,747.0445
Репо,1,2025-09-09,11:27,850000.0,18.0009,S0,850.0
Репо,7,2025-09-16,13:26,1330000.0,17.1198,S1,1330.0
Репо,7,2025-09-23,13:30,1300000.0,17.1132,S1,1300.0
Репо,7,2025-09-30,13:28,1490000.0,17.1258,S1,1490.0
Репо,7,2025-10-07,13:31,1460000.0,17.1158,S1,1460.0
Репо,7,2025-10-14,13:31,990000.0,17.1268,S1,990.0
Репо,7,2025-10-21,13:33,590000.0,17.0563,S1,590.0
Репо,7,2025-10-28,13:30,1680000.0,16.6101,S1,1680.0
Репо,7,2025-11-05,13:32,2120000.0,16.5274,S0,2120.0
Репо,1,2025-11-11,11:27,850000.0,16.5058,S0,850.0
Репо,7,2025-11-11,14:14,2310000.0,16.5199,S1,2310.0
Репо,7,2025-11-18,13:30,2830000.0,16.5181,S1,2830.0
Репо,7,2025-11-25,14:05,2850000.0,16.5174,S1,2850.0
Репо,7,2025-12-02,13:34,3270000.0,16.5124,S1,3270.0
Репо,1,2025-12-09,11:30,0.0,,S0,0.0
Репо,7,2025-12-09,13:31,3180000.0,16.5083,S1,3180.0
Репо,7,2025-12-16,13:57,3420000.0,16.5023,S1,3420.0
Репо,6,2025-12-23,13:31,3630000.0,16.0926,S1,3630.0
Репо,15,2025-12-30,13:39,4700000.0,16.2045,S0,4700.0
Репо,7,2026-01-13,13:29,3310000.0,16.0575,S1,3310.0
Репо,7,2026-01-20,13:34,3230000.0,16.0267,S1,3230.0
Репо,7,2026-01-27,13:41,3380000.0,16.1121,S1,3380.0
Репо,7,2026-02-03,13:31,2760000.0,16.0303,S1,2760.0
Репо,1,2026-02-10,11:33,1450000.0,16.0016,S0,1450.0
Репо,7,2026-02-10,13:29,3230000.0,16.0234,S1,3230.0
Репо,7,2026-02-17,13:32,3160000.0,15.5196,S1,3160.0
Репо,7,2026-02-24,13:32,3190000.0,15.5279,S1,3190.0
Репо,7,2026-03-03,13:54,2990000.0,15.5207,S1,2990.0
Репо,1,2026-03-10,11:30,3080000.0,15.5069,S0,3080.0
Репо,7,2026-03-10,13:36,3660000.0,15.5144,S1,3660.0
Репо,7,2026-03-17,13:36,4180000.0,15.5082,S1,4180.0
Репо,7,2026-03-24,13:35,4090000.0,15.0471,S1,4090.0
Репо,7,2026-03-31,13:32,4220000.0,15.0319,S1,4220.0
Репо,7,2026-04-07,13:32,4610000.0,15.0151,S1,4610.0
Репо,1,2026-04-14,11:31,310000.0,15.0015,S0,310.0
Репо,7,2026-04-14,13:30,4330000.0,15.013,S1,4330.0
Репо,7,2026-04-21,13:28,4480000.0,15.0114,S1,4480.0
Репо,7,2026-04-28,13:32,4590000.0,14.5494,S1,4590.0
Репо,7,2026-05-05,13:28,4130000.0,14.5141,S1,4130.0
